1000 5000
0 1
265 310 18
265 537 19
265 914 17
266 305 23
266 443 17
266 526 30
266 586 29
266 712 18
267 327 20
267 334 14
267 347 21
267 426 17
267 608 12
267 682 23
267 709 17
267 903 20
268 509 16
268 618 21
268 709 15
268 785 16
268 898 11
269 283 24
269 513 20
269 605 16
269 701 20
269 708 26
269 714 12
269 820 15
269 869 16
269 951 30
270 411 27
270 417 19
270 545 20
271 356 14
271 427 14
271 587 26
271 676 28
271 693 19
271 737 23
271 874 19
271 988 22
272 370 12
272 493 16
272 512 11
272 531 26
272 674 16
272 994 29
273 283 27
273 453 18
273 501 21
273 631 30
273 635 22
273 871 30
273 878 24
274 578 28
274 591 14
274 684 16
274 688 17
274 771 15
274 788 17
274 844 24
275 458 20
275 550 23
275 606 21
275 624 18
275 689 12
275 729 18
276 573 27
276 631 18
276 921 29
277 424 11
277 538 25
277 637 13
277 674 14
277 732 26
277 790 26
277 927 20
277 944 26
278 406 14
278 490 21
278 714 21
278 837 20
278 941 10
279 329 21
279 413 21
279 615 19
279 630 30
279 725 27
279 930 27
280 287 10
280 311 17
280 344 18
280 402 11
280 669 25
280 681 13
280 750 17
280 819 17
280 821 21
280 915 24
281 300 11
281 362 17
281 364 28
281 624 18
281 656 18
281 884 19
282 304 11
282 402 15
283 416 22
283 422 10
283 516 22
283 594 27
283 876 15
284 580 25
284 600 23
284 668 12
284 898 27
284 923 18
284 934 22
285 382 10
285 396 28
285 476 23
285 487 12
285 570 18
285 677 12
285 749 10
285 820 21
285 836 29
286 352 14
286 391 20
286 495 17
286 513 30
286 818 12
286 833 19
286 966 26
287 509 13
287 576 28
287 702 18
287 814 17
287 829 20
288 296 13
288 405 23
288 426 12
288 640 10
288 688 15
288 728 30
288 756 13
288 787 14
288 871 25
288 872 11
289 541 17
289 710 10
289 724 18
289 730 17
289 756 14
289 897 23
289 976 21
290 351 24
290 365 17
290 425 15
290 451 23
290 556 22
290 557 10
290 571 11
290 769 16
290 805 23
290 919 10
291 468 19
291 490 20
291 545 11
291 721 19
291 777 15
291 799 22
291 928 26
292 350 12
292 396 12
292 557 22
292 576 20
292 629 15
292 786 14
292 895 24
293 344 16
293 424 12
293 550 13
293 574 29
293 813 20
294 338 30
294 506 19
294 578 24
294 738 18
295 352 15
295 433 20
295 450 10
295 663 23
295 666 14
295 816 28
295 857 18
295 887 12
296 482 28
296 557 23
296 660 19
296 995 13
297 306 22
297 528 16
297 662 24
297 788 15
297 843 21
297 876 14
297 930 17
297 957 20
298 348 22
298 357 22
298 371 25
298 534 30
298 613 17
298 629 10
298 797 20
298 829 19
298 919 17
298 983 24
298 997 14
299 355 11
299 399 29
299 501 13
299 515 26
299 814 14
299 834 21
299 934 26
300 385 20
300 463 11
300 467 20
300 495 13
300 547 16
300 740 20
300 911 17
301 414 19
301 578 12
301 677 24
301 680 15
301 721 30
301 799 27
302 467 24
302 509 20
302 540 14
302 690 26
302 742 12
302 797 26
302 876 26
302 897 15
303 459 18
303 464 12
303 503 10
303 549 29
303 620 15
303 699 13
303 769 11
303 959 28
304 628 11
304 673 29
304 859 29
304 877 15
304 987 12
305 572 19
305 701 11
305 730 21
305 879 23
305 904 14
306 449 19
306 579 16
306 639 14
306 665 28
306 830 15
306 924 14
307 450 29
307 460 20
307 484 27
307 503 12
307 532 20
307 538 22
307 566 10
307 793 15
307 822 30
307 849 20
307 937 13
307 992 22
307 996 15
308 557 21
308 577 29
308 615 28
309 350 29
309 430 25
309 484 24
309 774 20
309 801 11
309 995 21
310 366 24
310 422 12
310 460 11
310 474 19
310 657 29
310 662 25
310 740 12
310 892 19
310 950 19
310 996 21
311 574 16
311 705 27
311 732 10
311 763 12
311 842 20
312 418 29
312 746 28
312 887 14
312 895 21
313 443 13
313 464 13
313 590 10
313 770 19
314 369 14
314 386 11
314 443 12
314 449 10
314 488 12
314 685 21
315 420 18
315 650 10
315 740 16
315 756 30
316 372 25
316 417 27
316 617 12
316 780 18
316 860 17
316 861 15
317 507 26
317 560 24
317 564 26
317 590 17
317 627 11
317 749 20
317 822 12
317 880 28
318 427 19
318 514 27
318 541 29
318 606 11
318 653 21
318 683 19
318 773 16
318 828 13
318 845 27
318 946 17
318 954 15
319 453 25
319 781 29
319 793 16
319 872 17
320 426 15
320 502 12
320 590 19
320 611 19
320 613 18
320 728 22
320 755 23
320 900 26
321 356 19
321 450 26
321 822 15
321 851 26
321 853 10
322 365 17
322 599 12
322 607 16
323 447 30
323 607 25
323 651 14
323 657 17
323 741 12
323 846 22
323 972 13
324 356 14
324 397 29
324 560 25
324 622 13
324 640 22
324 838 29
324 883 12
324 923 10
324 970 23
324 980 16
325 349 13
325 505 23
325 611 22
325 622 28
325 768 25
326 581 18
326 582 11
326 647 16
326 880 12
326 900 10
326 916 12
327 569 12
327 574 24
327 630 11
327 665 16
327 734 21
327 839 20
328 332 27
328 343 20
328 463 13
328 529 26
328 573 23
328 580 22
329 417 20
329 546 24
329 639 24
329 728 12
329 755 22
329 988 18
330 353 24
330 381 14
330 537 21
330 605 26
330 640 15
330 792 12
330 824 18
330 854 18
330 880 11
330 898 14
331 406 27
331 460 30
331 583 21
331 604 15
331 733 28
331 890 15
331 900 28
332 436 25
332 444 22
332 474 25
332 554 26
332 822 30
332 913 26
332 954 12
332 956 22
333 461 30
333 490 27
333 539 19
333 579 16
333 896 12
334 388 27
334 480 12
334 512 20
334 575 14
334 586 15
334 669 18
334 674 25
334 706 11
334 758 23
334 844 11
334 845 22
334 932 14
335 368 23
335 458 11
335 466 17
335 572 15
335 614 15
335 639 12
335 683 20
335 717 11
335 887 17
336 456 12
336 496 23
336 579 11
336 644 25
336 866 10
336 953 27
336 954 29
337 748 25
337 762 21
337 887 29
337 894 27
337 942 23
338 388 16
338 517 22
338 600 26
338 601 27
338 603 22
338 840 10
338 972 16
338 979 23
339 387 26
339 509 30
339 670 22
339 821 19
339 900 27
339 935 29
339 967 27
340 394 11
340 406 23
340 418 13
340 445 12
340 527 18
340 570 23
340 785 14
340 849 24
340 919 14
340 968 13
341 448 12
341 498 21
341 654 10
341 736 16
341 873 14
341 904 17
341 928 13
342 431 13
342 500 27
342 510 20
342 546 13
342 676 10
343 347 23
343 475 13
343 587 17
343 654 16
343 819 23
343 874 16
344 448 27
344 509 27
344 516 21
344 712 25
344 807 24
345 369 24
345 505 19
345 524 15
345 749 20
345 768 28
346 376 29
346 434 20
346 702 28
346 721 20
346 879 22
346 916 24
347 418 15
347 575 27
347 741 24
347 779 21
347 854 29
347 879 28
347 912 21
347 999 23
348 358 12
348 363 18
348 445 14
348 594 19
348 643 27
349 360 26
349 458 24
349 479 21
349 605 27
349 675 30
349 719 29
349 928 28
349 938 24
350 394 29
350 506 21
350 589 15
350 648 20
350 678 23
350 741 28
350 857 23
350 859 18
350 876 11
350 944 13
350 948 28
350 998 29
351 362 26
351 452 24
351 727 24
352 550 10
352 571 21
352 608 30
353 372 30
353 423 17
353 603 18
353 739 18
353 845 12
353 941 14
353 951 13
354 375 23
354 428 23
354 561 23
354 587 28
354 602 26
354 682 26
354 695 17
354 741 14
354 910 26
354 918 30
355 396 28
355 460 14
355 463 24
355 550 16
355 625 28
355 680 15
355 898 11
356 636 13
356 833 11
356 966 20
357 425 26
357 544 18
357 625 26
357 727 30
357 732 29
357 754 29
357 859 10
358 367 12
358 395 29
358 633 27
358 876 30
359 418 17
359 473 18
359 887 30
359 941 29
360 422 19
360 606 11
360 740 11
360 767 15
360 794 26
360 853 10
361 522 11
361 650 29
361 668 22
361 726 18
361 818 27
361 882 27
361 910 15
361 973 21
361 989 26
362 413 15
362 522 24
362 542 27
362 634 27
362 699 30
362 700 18
362 765 21
362 948 28
363 433 16
363 576 30
363 596 14
363 807 22
363 913 13
363 992 18
363 998 30
364 558 30
364 660 22
364 984 11
365 386 18
365 463 28
365 715 26
365 844 10
365 885 28
366 505 15
366 510 13
366 609 24
366 619 14
366 679 16
366 756 13
366 799 26
366 955 27
366 982 15
367 377 28
367 497 13
367 650 10
367 776 26
367 846 11
367 974 24
368 385 28
368 466 19
368 599 19
368 666 24
368 680 18
368 845 24
368 849 10
368 957 10
369 410 20
369 507 20
369 702 10
369 716 23
369 838 29
369 876 21
369 996 18
370 381 28
370 408 10
370 561 10
370 781 25
370 833 25
370 975 18
371 389 20
371 395 10
371 482 13
371 593 29
371 911 18
371 976 11
372 393 28
372 464 25
372 612 30
372 616 26
372 715 22
372 745 14
372 943 27
372 958 13
373 389 14
373 392 18
373 432 24
373 439 24
373 449 19
373 631 13
373 714 12
373 752 13
373 785 10
373 870 25
373 914 27
373 975 29
374 561 29
374 583 30
374 656 27
374 841 19
374 873 19
374 926 27
375 464 17
375 545 10
375 565 10
375 658 25
375 676 11
375 933 29
376 446 26
376 535 11
376 636 17
376 682 25
376 750 25
376 843 21
376 965 12
377 503 21
377 510 20
377 577 29
377 621 15
377 694 25
377 898 25
378 487 29
378 543 26
378 729 15
378 865 12
379 477 28
379 572 27
379 740 21
379 816 26
379 921 30
379 925 29
379 985 19
379 992 26
380 716 10
380 772 28
380 825 15
380 830 25
380 849 15
380 872 19
380 891 23
381 396 30
381 429 25
381 521 29
381 597 23
381 611 30
381 662 23
382 396 15
382 476 17
382 481 29
382 495 27
382 524 28
382 584 28
382 626 17
382 822 13
382 966 17
382 997 30
383 575 18
383 872 11
383 879 27
384 396 24
384 620 11
384 645 19
384 680 27
384 747 21
384 967 12
385 435 20
385 541 16
385 566 23
385 776 27
385 890 10
385 924 28
385 938 12
385 980 14
386 560 12
386 598 27
386 767 26
386 836 22
386 868 22
386 909 29
386 981 21
387 398 12
387 709 21
387 712 27
387 918 25
388 450 20
388 741 13
388 861 12
388 907 13
389 485 23
389 635 29
390 555 23
390 777 10
390 926 13
391 442 20
391 497 16
391 626 26
392 506 27
392 516 29
392 586 12
392 635 30
392 648 29
392 659 28
392 696 20
392 922 23
392 938 21
392 959 24
392 982 26
393 501 21
393 517 13
393 537 29
393 630 14
393 654 28
393 788 12
393 834 29
393 893 29
394 407 17
394 442 17
394 471 25
394 473 26
394 493 12
394 645 22
394 879 25
394 916 22
395 424 10
395 550 30
395 645 25
395 663 23
395 692 26
395 707 21
395 772 20
395 866 29
396 407 19
396 440 15
396 564 15
396 618 26
396 659 11
396 687 29
396 796 25
396 804 25
396 875 24
396 886 29
397 410 12
397 411 18
397 423 17
397 552 14
397 559 29
397 751 14
397 921 13
398 407 26
398 567 21
398 602 26
398 709 13
398 936 11
399 490 27
399 647 10
399 747 20
399 770 24
399 798 21
399 824 23
399 998 11
400 406 27
400 602 22
400 726 10
400 825 14
400 844 23
400 895 23
400 925 28
401 423 21
401 470 19
401 630 28
401 806 15
401 977 23
401 985 15
402 422 13
402 661 30
402 856 11
402 915 11
402 928 19
403 474 21
403 496 18
403 514 19
403 629 18
403 790 11
403 934 16
403 993 28
403 996 21
404 405 24
404 498 24
404 511 14
404 798 20
404 942 16
405 469 10
405 631 21
405 720 13
405 746 19
405 791 10
405 807 22
405 817 28
405 851 26
406 438 15
406 471 21
406 573 20
406 643 22
406 645 22
406 760 25
406 799 10
406 918 15
407 570 22
407 635 13
408 436 18
408 455 10
408 588 21
408 594 27
408 618 20
408 636 26
408 701 21
408 814 14
408 880 26
408 987 17
408 996 17
409 494 16
409 608 16
409 672 17
409 711 16
409 729 28
409 745 21
409 761 16
409 837 18
409 846 17
409 996 27
410 527 23
410 593 18
410 674 30
410 792 29
410 847 19
411 628 23
412 670 27
412 712 26
412 771 22
412 796 24
412 806 25
412 953 18
413 483 26
413 485 12
413 519 20
413 666 20
413 824 13
413 845 30
413 899 26
413 921 26
413 976 24
414 443 10
414 503 17
414 573 24
414 585 15
414 615 13
414 643 30
414 688 15
414 931 19
414 982 25
415 466 15
415 493 13
415 601 13
415 824 15
416 501 12
416 524 24
416 629 12
416 832 18
417 503 26
417 811 21
418 467 12
418 603 29
418 659 14
418 707 30
419 480 16
419 617 25
419 640 16
419 664 26
419 687 16
419 896 21
420 713 10
420 747 11
420 787 21
421 511 11
421 566 18
421 595 22
421 847 19
422 453 17
422 556 17
422 684 28
422 770 18
422 880 29
423 489 26
423 561 23
423 578 15
423 669 30
423 796 29
423 953 15
423 986 22
424 460 22
424 535 27
424 615 19
424 743 20
424 889 28
424 988 15
425 444 14
425 473 17
425 544 14
425 546 29
425 710 22
425 757 15
425 843 13
425 879 16
425 880 17
426 536 25
426 624 13
426 634 12
426 714 16
426 879 13
426 976 16
427 524 21
427 710 19
427 814 22
427 891 12
427 934 29
428 587 19
428 590 26
428 691 23
428 714 12
428 857 30
428 898 24
428 920 16
428 951 29
428 976 16
428 991 28
429 441 11
429 746 27
429 893 21
430 573 17
430 584 22
430 695 19
431 471 12
431 911 23
432 496 22
432 656 25
432 683 20
432 710 12
432 787 10
432 892 17
433 476 17
433 683 26
433 906 15
433 949 22
433 994 18
434 437 29
434 623 15
434 686 15
434 749 18
434 806 30
434 965 30
435 473 23
435 527 12
435 612 29
435 618 10
435 686 28
435 703 25
435 868 16
436 484 29
436 648 16
436 813 25
436 950 26
437 470 30
437 480 15
437 595 30
437 720 22
437 878 21
437 905 11
437 967 21
438 631 27
438 770 17
438 882 19
438 999 25
439 482 11
439 500 27
439 619 25
439 698 18
439 756 28
439 804 28
439 832 14
439 863 10
440 493 17
440 494 30
440 526 16
440 584 15
440 591 23
440 598 11
440 639 28
440 677 29
440 680 10
440 738 25
440 761 23
440 836 20
440 839 18
440 878 10
440 912 21
441 708 29
441 907 21
442 490 29
442 854 14
442 870 24
442 915 13
442 937 24
442 944 27
443 457 20
443 490 13
443 580 15
443 719 19
443 836 21
443 946 27
444 999 18
445 678 10
445 685 17
445 702 16
445 788 27
445 906 12
445 957 19
445 969 29
445 993 29
446 666 22
447 641 18
447 699 21
447 890 27
447 929 28
448 503 29
448 674 27
448 830 26
448 831 22
448 915 29
449 530 22
449 549 17
449 586 22
449 632 25
449 800 18
449 801 26
449 853 25
449 988 19
450 473 22
450 528 13
450 551 13
450 764 25
451 513 12
451 583 23
451 629 17
451 636 14
451 640 12
451 665 23
451 908 24
451 971 10
452 504 21
452 698 14
452 820 30
453 552 10
453 562 18
453 696 24
453 850 21
453 910 27
453 913 17
453 950 11
454 466 26
454 508 23
454 660 30
454 717 11
454 726 20
454 801 18
454 847 30
454 883 19
455 552 24
456 467 27
456 658 27
456 676 10
456 842 20
456 859 13
457 548 14
457 659 22
457 680 13
457 721 27
457 757 28
457 794 27
457 931 21
458 676 28
458 678 12
458 800 12
458 829 30
458 831 25
458 846 13
458 872 14
459 535 13
459 636 15
459 696 12
459 706 24
459 870 18
459 987 10
460 493 19
460 534 29
460 567 23
460 625 17
460 872 23
461 538 24
461 719 28
461 766 22
461 845 19
461 964 24
462 721 24
462 746 30
463 519 23
463 530 24
463 736 18
464 635 16
464 721 27
464 915 18
465 543 17
465 798 16
465 806 18
465 819 30
465 842 13
466 556 22
466 568 10
466 602 29
466 638 30
466 705 27
466 818 18
467 587 27
467 717 22
467 764 29
467 774 16
468 475 28
468 805 27
468 849 20
468 923 26
469 481 10
469 523 11
469 749 26
469 782 11
469 986 11
470 646 15
470 840 14
470 944 13
470 953 21
471 628 24
471 714 28
471 807 18
472 507 24
472 532 12
472 681 12
472 746 15
472 758 22
472 815 27
473 521 15
473 538 10
473 566 15
474 485 21
474 527 13
474 618 24
474 620 13
474 660 12
474 819 24
474 821 21
475 517 13
475 532 14
475 896 25
476 704 24
476 817 17
477 515 15
477 598 14
477 945 28
478 532 21
478 745 23
478 802 15
478 854 16
479 917 10
480 621 15
480 690 10
480 803 18
481 645 30
481 674 13
481 676 19
481 710 19
481 747 21
481 789 29
481 798 28
481 808 21
481 816 19
481 884 25
481 908 11
482 859 20
482 999 28
483 645 21
483 652 21
483 680 26
483 720 28
483 799 10
483 854 24
483 911 26
484 508 25
484 573 12
484 743 17
484 796 12
484 832 21
484 917 22
484 928 18
485 582 20
485 692 25
485 725 12
485 793 12
485 912 10
485 943 14
486 500 30
486 577 25
486 658 24
486 677 25
486 785 28
486 951 23
487 536 25
487 580 11
487 645 14
487 722 22
488 561 23
488 567 14
488 582 14
488 642 19
488 746 25
488 892 16
489 609 25
489 826 10
489 854 22
489 896 12
490 609 27
490 623 28
490 648 13
490 760 15
490 841 10
490 842 16
490 903 27
491 532 23
491 640 30
491 696 22
491 798 14
491 932 17
492 797 20
492 845 18
492 881 23
493 585 30
493 606 14
493 765 12
493 887 13
493 920 29
494 511 22
494 548 21
494 565 16
494 713 14
494 728 30
494 814 11
494 905 13
494 964 19
495 532 27
495 904 13
495 981 10
496 532 27
496 627 24
496 644 25
496 662 28
496 667 16
496 792 15
496 987 29
497 527 11
497 552 24
497 570 19
497 655 24
497 820 22
497 825 19
498 543 10
498 757 10
498 840 14
499 672 14
499 696 17
499 781 21
499 867 30
499 952 26
499 992 19
500 569 23
500 934 19
500 963 12
501 687 16
501 701 13
501 752 25
501 873 13
501 970 15
502 523 23
502 617 29
502 768 10
502 817 28
503 640 27
503 878 16
503 929 23
504 657 21
504 675 17
504 820 18
504 861 15
504 949 13
505 568 20
505 611 25
505 744 14
506 557 30
506 606 29
506 618 20
506 626 30
506 832 29
506 834 24
506 836 26
507 569 24
507 572 26
507 711 13
507 817 15
508 538 17
508 688 21
508 737 23
508 970 13
509 647 16
509 663 30
509 867 12
510 565 27
510 720 12
510 739 12
510 760 17
510 809 30
510 833 22
510 971 12
511 561 20
511 579 30
511 692 26
511 736 23
511 903 27
511 917 21
512 551 25
512 554 11
512 791 26
512 936 10
512 998 11
513 537 12
513 561 26
513 621 21
513 874 12
513 959 14
514 609 12
514 708 28
514 730 20
514 929 28
515 694 14
515 795 13
515 918 12
515 922 18
516 532 13
516 548 25
516 582 12
517 524 26
517 574 20
517 587 14
517 625 20
517 784 17
517 974 11
517 980 22
518 538 12
518 629 24
518 724 11
518 833 16
518 967 26
518 994 15
519 580 13
519 692 16
519 836 23
519 923 23
519 985 24
520 922 18
521 554 14
521 555 25
521 599 30
521 894 18
521 895 18
521 984 23
522 572 12
522 660 14
522 685 28
522 688 28
522 820 10
522 921 21
522 967 30
523 526 30
523 566 26
523 630 20
523 641 19
523 704 28
523 886 22
523 945 25
524 701 27
524 789 12
524 847 29
524 868 24
524 876 16
524 956 19
525 569 20
525 587 27
525 600 30
525 607 29
525 640 26
525 842 25
525 945 28
526 557 17
526 662 21
526 771 27
526 775 13
526 878 13
527 588 14
527 708 25
527 811 16
527 915 25
528 615 17
529 556 23
529 712 17
529 909 29
530 554 16
530 629 29
530 750 13
530 846 12
530 876 21
531 697 23
531 760 16
531 895 28
531 902 21
532 552 16
532 709 26
532 752 23
532 780 17
533 548 18
533 795 25
534 571 13
534 623 12
534 814 15
535 589 12
535 640 30
535 642 29
535 644 22
535 933 28
535 975 22
535 983 15
536 628 23
536 661 10
537 792 25
537 948 29
538 778 26
538 800 11
538 930 13
539 545 21
539 646 23
539 685 27
539 742 22
539 823 18
539 842 28
539 948 10
540 643 23
540 766 15
540 786 24
540 842 30
541 572 27
541 574 18
541 612 17
541 637 10
541 697 20
541 874 30
541 909 19
542 623 28
542 665 28
542 675 13
542 878 27
542 918 18
543 559 27
543 622 22
544 604 21
545 845 27
545 854 17
545 994 11
546 703 10
546 717 18
547 600 23
547 767 17
547 836 13
547 909 19
547 957 20
547 977 25
548 569 26
548 917 20
549 859 14
549 917 18
549 985 17
550 627 19
550 638 17
550 674 11
550 715 23
550 717 16
550 758 30
550 767 15
550 818 29
550 878 20
551 725 20
551 917 23
551 990 11
551 991 18
551 993 21
552 641 30
552 787 28
552 935 13
552 985 23
553 634 30
553 654 26
553 709 15
554 588 26
554 644 14
555 699 29
555 745 11
555 763 25
555 831 25
555 911 14
555 914 12
555 926 15
556 576 19
556 698 22
556 768 22
556 774 13
556 783 16
556 949 19
556 955 29
556 996 25
557 685 23
557 755 24
557 839 22
557 929 28
558 619 11
558 777 27
558 812 11
558 972 16
559 715 23
559 724 29
559 795 17
559 830 28
559 952 11
559 962 18
560 592 19
560 662 28
560 687 29
560 728 20
560 927 15
560 939 22
560 965 13
560 985 14
561 654 21
561 750 27
561 859 27
561 868 13
562 583 20
562 630 26
562 732 20
562 991 30
563 931 25
563 941 23
564 568 23
564 859 11
564 931 29
565 687 22
565 734 23
565 810 16
565 847 29
565 876 15
565 904 20
566 602 27
566 659 17
567 592 10
567 660 12
567 677 30
568 779 16
568 780 17
568 808 19
568 894 29
569 615 25
569 633 27
569 652 15
569 662 15
569 692 26
569 733 23
569 759 26
569 920 27
569 927 11
570 643 22
570 730 18
570 947 10
571 865 15
572 748 24
572 967 23
573 579 10
573 581 11
573 696 10
573 700 17
573 744 11
573 944 27
574 617 12
574 881 30
574 900 26
574 901 29
574 916 28
574 982 26
575 589 24
575 639 17
575 820 10
575 956 18
576 585 21
576 591 24
576 621 18
576 725 16
576 745 10
576 811 29
576 852 29
576 962 23
576 970 12
577 616 29
577 623 30
577 652 11
577 868 13
577 904 14
577 955 18
577 976 26
578 613 28
578 625 21
578 981 10
579 702 12
579 710 28
579 732 20
580 639 10
580 809 25
580 922 23
581 832 27
581 963 15
582 602 26
582 628 27
582 635 29
582 672 28
582 754 19
582 839 19
582 842 22
583 605 14
583 612 27
583 646 14
583 740 19
583 807 13
583 810 12
583 856 29
583 932 23
583 937 28
583 942 19
583 965 16
584 884 30
585 670 10
585 677 16
585 797 21
585 821 15
585 899 16
586 588 25
586 725 15
586 894 21
586 895 27
586 997 19
587 590 28
587 717 30
587 737 30
587 765 15
587 886 23
588 594 22
588 776 29
588 801 25
588 817 27
588 837 19
589 591 18
589 620 27
589 682 26
589 922 14
590 612 22
590 622 12
590 683 26
591 606 23
591 683 11
591 765 16
591 894 15
591 914 29
592 594 30
592 790 26
592 979 17
592 985 22
593 666 19
593 703 26
593 832 15
593 972 22
593 982 10
594 636 10
594 708 15
594 863 12
595 638 15
595 694 13
595 935 12
595 967 29
596 678 27
596 710 11
596 781 21
596 893 26
597 631 16
597 713 14
597 825 11
597 883 21
597 958 30
598 763 28
598 811 24
599 710 10
599 749 13
600 652 29
600 788 18
600 816 21
600 896 14
601 724 19
601 743 26
601 780 15
601 905 10
601 963 24
602 823 17
602 852 17
603 635 19
603 797 17
604 809 23
604 825 25
605 732 11
605 853 14
606 696 27
606 760 15
606 799 11
606 843 23
607 855 27
607 878 15
607 897 10
607 982 15
608 629 16
608 637 13
608 794 25
609 693 10
609 857 15
609 896 22
610 803 30
610 809 27
611 855 20
611 956 16
612 775 18
612 863 24
613 808 21
613 871 17
613 929 14
614 775 28
614 802 17
614 907 27
614 994 20
615 667 30
615 950 30
615 989 17
616 828 11
616 866 13
616 956 23
616 959 24
616 976 17
616 989 23
617 642 26
617 709 19
617 768 11
617 791 19
617 831 14
617 947 28
617 972 25
617 973 10
618 625 22
618 761 27
618 884 22
619 659 14
619 818 15
619 828 27
619 874 18
620 719 11
620 847 13
620 850 20
620 880 23
620 911 16
620 977 20
621 630 11
621 884 10
622 711 21
622 831 16
622 917 30
622 940 10
622 968 15
623 654 24
623 693 28
624 815 11
624 866 13
624 934 21
624 977 21
625 728 18
625 837 20
626 661 14
626 687 10
626 855 22
627 674 27
627 740 13
627 925 18
628 645 18
628 774 21
628 920 23
628 970 28
629 664 17
629 829 17
629 916 20
630 689 15
630 700 10
630 702 27
630 763 29
630 811 27
630 912 14
630 944 21
631 650 22
631 843 30
631 901 30
631 997 13
632 660 30
632 780 16
632 834 11
632 852 14
632 876 29
632 998 22
633 734 24
633 820 15
633 913 12
634 669 27
635 737 22
635 821 30
635 862 20
635 883 18
635 934 12
635 968 19
636 745 27
636 838 18
636 964 21
637 671 21
637 762 29
637 974 16
638 656 19
638 778 22
638 800 15
640 800 24
640 912 22
641 683 26
642 753 18
642 815 20
642 820 26
642 875 24
642 897 21
642 921 20
642 942 10
643 719 15
643 722 23
643 734 18
643 881 21
643 900 26
643 907 22
643 940 25
644 767 28
644 861 16
645 646 16
645 714 28
645 817 24
645 850 11
645 910 23
645 993 27
646 665 28
646 739 18
646 831 30
646 938 18
646 974 23
647 768 25
647 904 26
647 936 22
647 965 29
648 729 12
648 766 29
648 819 23
648 908 25
648 933 30
650 687 27
650 866 22
650 962 19
650 970 30
651 824 28
651 870 20
651 884 26
652 963 13
652 977 19
653 764 27
653 802 28
653 834 17
653 890 23
653 917 19
653 985 17
654 673 23
654 695 16
654 795 22
654 848 11
654 861 21
654 988 16
655 758 25
655 830 15
655 849 26
655 857 29
655 862 29
655 866 29
655 936 27
655 992 25
656 720 15
656 725 10
656 765 24
656 847 23
656 848 17
657 683 17
657 893 12
657 904 11
657 908 24
657 945 18
658 661 13
658 663 29
658 689 19
658 749 23
658 894 21
658 992 20
659 744 21
660 676 24
660 714 20
660 737 12
660 789 28
660 807 11
661 957 25
662 722 12
662 756 14
662 842 25
662 874 21
663 713 13
663 850 12
663 876 24
664 795 25
664 880 12
665 892 16
665 933 22
666 858 14
666 893 20
666 901 23
666 923 18
666 924 16
666 945 13
667 779 15
667 935 17
668 684 13
668 764 24
668 815 27
668 967 27
669 675 21
669 693 24
669 852 13
669 886 21
669 905 19
669 953 28
669 982 24
671 705 19
671 901 20
671 952 30
672 686 25
672 891 20
672 904 25
672 906 28
672 924 22
672 938 24
673 682 10
673 712 12
673 873 23
674 691 24
674 730 13
674 855 21
674 874 27
674 891 23
674 980 17
674 998 30
675 771 12
675 774 16
675 784 11
677 712 21
677 879 29
677 976 19
678 716 17
678 858 24
678 994 29
679 737 10
679 738 22
679 872 10
679 933 13
679 977 22
680 738 23
680 777 11
680 832 23
680 847 30
680 870 17
681 810 22
682 955 25
682 961 24
683 700 25
683 713 25
683 823 27
683 898 15
683 921 25
684 841 15
685 840 30
685 957 12
685 999 16
686 707 13
686 770 28
686 848 24
686 966 21
686 988 18
687 790 10
687 897 11
687 917 20
687 979 30
687 990 12
688 691 10
688 860 20
688 880 26
689 776 12
689 816 24
689 966 13
690 706 27
690 862 18
690 960 12
691 709 24
691 794 20
691 812 14
691 893 27
691 944 14
692 699 18
692 953 26
693 752 19
693 782 18
693 815 14
693 931 25
695 726 29
695 737 10
695 741 11
695 759 27
695 832 24
695 846 27
695 866 26
695 950 16
695 991 15
696 863 20
696 903 27
697 741 18
697 766 25
697 975 30
698 699 28
698 730 15
698 754 18
698 890 27
699 759 20
699 886 21
699 927 13
700 958 14
700 976 22
700 993 21
701 746 12
701 814 19
701 943 28
702 794 24
702 831 25
702 862 16
703 778 15
703 924 30
703 964 26
704 714 14
704 765 24
704 795 13
705 760 19
705 803 15
705 809 29
705 817 30
705 912 29
705 967 14
706 836 20
706 851 23
706 894 12
707 834 16
707 969 13
708 774 11
708 864 28
708 898 22
708 999 19
709 714 27
709 731 17
709 757 22
709 832 20
709 901 29
710 718 12
710 795 28
710 809 22
710 816 23
710 842 19
710 935 23
710 979 24
710 988 26
711 813 19
711 920 15
711 962 24
711 992 19
712 733 14
712 734 11
712 892 23
712 894 18
712 899 20
713 788 12
713 870 15
713 923 16
714 770 23
714 818 26
714 822 20
714 965 29
715 733 28
715 764 16
715 806 19
715 871 19
715 903 29
715 989 15
716 730 11
716 743 20
716 961 16
716 997 28
717 731 16
717 737 19
717 753 28
717 800 21
717 892 11
717 931 13
717 943 28
718 832 26
718 956 22
719 727 27
719 830 11
719 964 12
719 970 11
720 912 16
721 818 25
721 890 25
721 924 26
721 942 23
722 731 24
722 756 10
722 971 13
723 898 22
723 911 15
724 780 18
724 962 13
725 906 30
725 916 28
725 995 23
726 786 23
726 861 17
727 751 10
727 801 24
727 806 26
727 843 14
727 874 26
728 744 15
728 842 16
728 888 16
728 987 17
729 756 19
729 771 14
729 774 19
729 851 16
729 912 20
729 932 21
729 942 19
730 739 14
730 938 27
